,time,turbine,plantname,power,WS,WD,TEMPER,HUM,PRE,ws,onpower,wd
3053,2013/10/2 19:15,001#,YMGZ,185.36,7.21,66.68,17.95,20.0,877.78,,,
3054,2013/10/2 19:30,001#,YMGZ,210.56,6.9,68.77,18.0,20.95,877.22,,,
3055,2013/10/2 19:45,001#,YMGZ,252.46,6.68,69.91,18.04,21.0,876.78,,,
3056,2013/10/2 20:00,001#,YMGZ,239.32,6.51,72.75,18.07,21.0,876.8,,,
3057,2013/10/2 20:15,001#,YMGZ,242.26,6.37,75.71,18.04,21.0,875.97,,,
3058,2013/10/2 20:30,001#,YMGZ,212.6,6.26,79.09,17.95,21.0,876.21,,,
3059,2013/10/2 20:45,001#,YMGZ,186.38,6.08,82.52,17.75,21.0,877.24,,,
3060,2013/10/2 21:00,001#,YMGZ,180.54,5.83,85.78,17.36,21.0,878.38,,,
3061,2013/10/2 21:15,001#,YMGZ,158.73,5.47,88.51,16.92,20.95,879.19,,,
3062,2013/10/2 21:30,001#,YMGZ,103.47,5.14,86.88,16.38,20.0,880.44,,,
3063,2013/10/2 21:45,001#,YMGZ,97.81,4.88,85.93,16.15,20.0,881.27,,,
3064,2013/10/2 22:00,001#,YMGZ,136.4,4.77,84.32,15.96,20.0,881.92,,,
3065,2013/10/2 22:15,001#,YMGZ,173.71,4.74,81.69,15.81,20.0,882.13,,,
3066,2013/10/2 22:30,001#,YMGZ,234.87,4.82,79.48,15.77,20.0,882.27,,,
3067,2013/10/2 22:45,001#,YMGZ,253.68,4.84,79.72,15.74,20.0,882.06,,,
3068,2013/10/2 23:00,001#,YMGZ,317.4,4.78,79.88,15.67,20.0,882.43,,,
3069,2013/10/2 23:15,001#,YMGZ,281.66,4.7,80.39,15.6,20.0,883.48,,,
3070,2013/10/2 23:30,001#,YMGZ,281.17,4.71,82.11,15.61,20.0,883.19,,,
3071,2013/10/2 23:45,001#,YMGZ,302.07,4.7,83.41,15.48,20.0,883.25,,,
3072,2013/10/3 0:00,001#,YMGZ,313.36,4.65,83.32,15.3,20.0,883.44,,,
3073,2013/10/3 0:15,001#,YMGZ,682.33,4.54,83.87,15.17,20.0,883.83,,,
3074,2013/10/3 0:30,001#,YMGZ,653.6,4.41,86.89,14.97,20.0,884.61,,,
3075,2013/10/3 0:45,001#,YMGZ,641.14,4.31,87.96,14.84,20.0,884.68,,,
3076,2013/10/3 1:00,001#,YMGZ,627.99,4.39,91.17,13.98,20.0,885.34,,,
3077,2013/10/3 1:15,001#,YMGZ,648.18,4.45,91.81,14.04,20.0,885.38,,,
3078,2013/10/3 1:30,001#,YMGZ,628.4,4.37,89.21,14.18,20.0,885.49,,,
3079,2013/10/3 1:45,001#,YMGZ,613.5,4.07,86.96,14.43,20.0,885.45,,,
3080,2013/10/3 2:00,001#,YMGZ,606.57,3.86,86.82,14.65,20.0,885.46,,,
3081,2013/10/3 2:15,001#,YMGZ,579.21,3.8,88.89,14.88,20.0,885.44,,,
3082,2013/10/3 2:30,001#,YMGZ,595.27,3.62,90.05,15.17,19.73,885.43,,,
3083,2013/10/3 2:45,001#,YMGZ,554.04,3.43,90.56,15.51,19.0,885.45,,,
3084,2013/10/3 3:00,001#,YMGZ,573.41,3.26,90.34,15.8,18.73,885.46,,,
3085,2013/10/3 3:15,001#,YMGZ,577.09,2.97,89.88,16.14,18.73,885.51,,,
3086,2013/10/3 3:30,001#,YMGZ,0.001,2.54,88.37,16.6,18.0,885.48,,,
3087,2013/10/3 3:45,001#,YMGZ,522.85,2.3,87.65,17.0,17.73,885.52,,,
3088,2013/10/3 4:00,001#,YMGZ,519.94,2.04,87.51,17.37,17.0,885.51,,,
3089,2013/10/3 4:15,001#,YMGZ,507.86,1.56,84.55,17.75,17.0,885.47,,,
3090,2013/10/3 4:30,001#,YMGZ,508.57,1.23,78.41,18.15,16.0,885.48,,,
3091,2013/10/3 4:45,001#,YMGZ,495.51,1.01,74.28,18.54,16.0,885.45,,,
3092,2013/10/3 5:00,001#,YMGZ,469.68,0.8,71.64,18.84,16.0,884.72,,,
3093,2013/10/3 5:15,001#,YMGZ,415.62,0.53,61.48,19.13,15.0,884.48,,,
3094,2013/10/3 5:30,001#,YMGZ,376.29,0.23,14.53,19.45,14.67,884.49,,,
3095,2013/10/3 5:45,001#,YMGZ,361.59,0.33,298.68,19.76,14.0,883.67,,,
3096,2013/10/3 6:00,001#,YMGZ,377.39,0.54,273.56,20.02,14.0,883.68,,,
3097,2013/10/3 6:15,001#,YMGZ,346.75,0.72,265.85,20.32,14.0,883.69,,,
3098,2013/10/3 6:30,001#,YMGZ,351.1,1.01,268.08,20.61,13.73,883.66,,,
3099,2013/10/3 6:45,001#,YMGZ,301.11,1.23,270.27,20.88,13.0,883.64,,,
3100,2013/10/3 7:00,001#,YMGZ,293.47,1.52,272.01,21.11,13.0,883.51,,,
3101,2013/10/3 7:15,001#,YMGZ,232.61,1.72,271.92,21.39,13.0,883.49,,,
3102,2013/10/3 7:30,001#,YMGZ,253.89,1.93,271.66,21.59,12.38,882.73,,,
3103,2013/10/3 7:45,001#,YMGZ,297.55,2.06,272.82,21.77,12.0,882.63,,,
3104,2013/10/3 8:00,001#,YMGZ,256.4,2.24,272.21,21.95,12.0,882.62,,,
3105,2013/10/3 8:15,001#,YMGZ,265.23,2.38,270.99,22.06,12.0,882.5,,,
3106,2013/10/3 8:30,001#,YMGZ,307.7,2.48,269.39,22.17,12.0,882.5,,,
3107,2013/10/3 8:45,001#,YMGZ,311.87,2.56,265.42,22.25,12.0,882.52,,,
3108,2013/10/3 9:00,001#,YMGZ,325.58,2.64,261.22,22.31,12.0,882.59,,,
3109,2013/10/3 9:15,001#,YMGZ,307.55,2.74,257.15,22.36,12.0,881.79,,,
3110,2013/10/3 9:30,001#,YMGZ,266.1,2.92,254.19,22.34,12.0,881.91,,,
3111,2013/10/3 9:45,001#,YMGZ,217.26,2.99,252.03,22.31,12.0,881.8,,,
3112,2013/10/3 10:00,001#,YMGZ,138.44,2.99,250.98,22.3,12.0,881.81,,,
3113,2013/10/3 10:15,001#,YMGZ,167.98,2.99,250.77,22.25,12.0,881.95,,,
3114,2013/10/3 10:30,001#,YMGZ,182.93,3.06,250.74,22.23,12.0,881.93,,,
3115,2013/10/3 10:45,001#,YMGZ,215.2,3.15,250.06,22.11,12.0,881.86,,,
3116,2013/10/3 11:00,001#,YMGZ,209.74,3.24,248.12,22.03,13.0,881.89,,,
3117,2013/10/3 11:15,001#,YMGZ,249.57,3.32,246.02,22.01,13.0,882.5,,,
3118,2013/10/3 11:30,001#,YMGZ,227.66,3.36,245.01,21.99,13.0,882.69,,,
3119,2013/10/3 11:45,001#,YMGZ,194.65,3.39,243.34,21.92,13.0,882.66,,,
3120,2013/10/3 12:00,001#,YMGZ,253.44,3.48,241.23,21.89,13.0,882.0,2.71,0.0,209.37
3121,2013/10/3 12:15,001#,YMGZ,173.97,3.55,240.41,21.82,14.0,880.83,2.87,0.0,293.03
3122,2013/10/3 12:30,001#,YMGZ,142.98,3.61,239.42,21.72,14.0,880.59,3.79,0.0,298.14
3123,2013/10/3 12:45,001#,YMGZ,71.31,3.65,238.81,21.6,14.0,880.32,3.43,0.0,297.87
3124,2013/10/3 13:00,001#,YMGZ,112.51,3.68,238.04,21.47,15.0,880.29,3.21,0.0,300.0
3125,2013/10/3 13:15,001#,YMGZ,71.26,3.68,239.03,21.3,15.0,880.31,3.16,0.0,292.62
3126,2013/10/3 13:30,001#,YMGZ,0.0,3.54,243.74,21.03,16.0,880.41,3.06,0.0,295.86
3127,2013/10/3 13:45,001#,YMGZ,174.8,3.28,254.2,20.7,17.0,880.43,3.08,0.0,289.23
3128,2013/10/3 14:00,001#,YMGZ,159.21,3.11,271.06,20.3,17.0,880.71,3.11,0.0,294.56
3129,2013/10/3 14:15,001#,YMGZ,190.47,3.25,290.24,19.98,17.73,880.89,3.27,0.0,292.74
3130,2013/10/3 14:30,001#,YMGZ,186.23,3.67,302.33,19.85,17.73,880.75,3.32,0.0,291.5
3131,2013/10/3 14:45,001#,YMGZ,227.77,4.07,305.13,19.96,17.73,880.56,4.95,0.0,292.12
3132,2013/10/3 15:00,001#,YMGZ,283.18,4.38,302.09,20.14,18.0,880.17,5.5,0.0,288.28
3133,2013/10/3 15:15,001#,YMGZ,298.95,4.48,296.99,20.29,18.0,880.01,4.89,0.0,290.73
3134,2013/10/3 15:30,001#,YMGZ,333.04,4.51,293.14,20.31,18.73,879.92,7.16,0.0,291.47
3135,2013/10/3 15:45,001#,YMGZ,389.83,4.48,291.34,20.21,18.73,879.97,3.41,0.0,324.36
3136,2013/10/3 16:00,001#,YMGZ,356.95,4.34,290.92,20.04,18.73,880.04,3.27,105.16,350.04
3137,2013/10/3 16:15,001#,YMGZ,393.73,2.14,308.35,19.65,24.0,874.55,4.35,269.04,356.07
3138,2013/10/3 16:30,001#,YMGZ,352.15,2.1,306.21,19.62,24.67,874.75,5.29,419.47,356.37
3139,2013/10/3 16:45,001#,YMGZ,332.43,2.11,306.12,19.56,24.67,874.76,4.27,298.46,4.96
3140,2013/10/3 17:00,001#,YMGZ,343.71,2.18,307.32,19.5,24.67,874.89,4.51,266.19,352.53
3141,2013/10/3 17:15,001#,YMGZ,330.4,2.21,308.47,19.43,25.0,875.4,5.51,430.18,358.99
3142,2013/10/3 17:30,001#,YMGZ,353.48,2.17,309.18,19.36,25.0,875.19,5.81,448.75,353.8
3143,2013/10/3 17:45,001#,YMGZ,318.42,2.06,309.81,19.25,25.0,875.44,5.66,415.71,355.14
3144,2013/10/3 18:00,001#,YMGZ,299.3,1.96,309.54,19.14,25.0,875.92,5.94,521.86,355.29
3145,2013/10/3 18:15,001#,YMGZ,335.25,1.88,310.62,19.04,25.0,876.25,6.44,693.88,4.71
3146,2013/10/3 18:30,001#,YMGZ,307.47,1.67,311.77,18.98,25.0,876.5,6.03,580.29,356.0
3147,2013/10/3 18:45,001#,YMGZ,357.31,1.44,311.99,18.85,25.0,876.76,6.12,635.88,2.48
3148,2013/10/3 19:00,001#,YMGZ,305.77,1.13,312.06,18.71,25.0,876.75,6.19,640.64,3.42
3149,2013/10/3 19:15,001#,YMGZ,331.79,0.78,317.72,18.49,26.0,877.03,4.79,420.19,3.5
3150,2013/10/3 19:30,001#,YMGZ,317.78,0.54,347.41,18.27,26.0,877.19,5.26,469.68,2.56
3151,2013/10/3 19:45,001#,YMGZ,316.1,0.57,41.2,17.96,26.0,877.31,5.05,315.44,353.75
3152,2013/10/3 20:00,001#,YMGZ,311.7,0.95,57.46,17.72,26.0,877.47,4.95,344.21,357.57
3153,2013/10/3 20:15,001#,YMGZ,315.75,1.34,70.48,17.49,27.0,877.47,4.82,363.16,1.0
3154,2013/10/3 20:30,001#,YMGZ,289.66,1.7,75.5,17.27,27.0,877.47,4.52,311.68,7.57
3155,2013/10/3 20:45,001#,YMGZ,282.49,1.94,75.72,16.98,28.0,877.57,4.32,262.97,7.87
3156,2013/10/3 21:00,001#,YMGZ,283.84,2.07,72.06,16.84,28.0,877.54,3.64,162.25,5.57
3157,2013/10/3 21:15,001#,YMGZ,268.39,2.15,67.77,16.73,29.0,877.66,2.71,85.96,9.14
3158,2013/10/3 21:30,001#,YMGZ,241.69,2.24,65.56,16.66,29.0,877.31,2.3,66.53,4.26
3159,2013/10/3 21:45,001#,YMGZ,234.7,2.35,63.09,16.56,29.0,876.73,2.49,74.11,4.13
3160,2013/10/3 22:00,001#,YMGZ,256.07,2.44,62.67,16.52,29.0,876.62,2.66,78.16,10.88
3161,2013/10/3 22:15,001#,YMGZ,286.56,2.56,62.46,16.43,29.0,876.78,2.25,46.39,9.85
3162,2013/10/3 22:30,001#,YMGZ,331.16,2.68,63.61,16.4,29.0,876.61,1.99,34.22,8.5
3163,2013/10/3 22:45,001#,YMGZ,330.01,2.85,65.94,16.35,29.0,876.52,2.0,31.82,358.0
3164,2013/10/3 23:00,001#,YMGZ,379.72,2.99,67.4,16.26,29.0,876.72,2.01,29.19,358.25
3165,2013/10/3 23:15,001#,YMGZ,355.49,3.12,70.03,16.22,30.0,877.42,1.97,25.57,355.14
3166,2013/10/3 23:30,001#,YMGZ,358.05,3.24,72.01,16.2,30.0,877.27,1.83,11.81,350.25
3167,2013/10/3 23:45,001#,YMGZ,373.86,3.26,73.39,16.11,30.0,877.3,1.48,0.0,4.72
3168,2013/10/4 0:00,001#,YMGZ,394.66,3.35,73.37,16.05,30.0,877.31,1.53,0.0,10.5
3169,2013/10/4 0:15,001#,YMGZ,384.7,3.44,71.69,15.95,30.0,877.37,1.33,0.0,212.53
3170,2013/10/4 0:30,001#,YMGZ,381.56,3.52,70.39,15.89,30.0,877.36,2.06,0.0,204.25
3171,2013/10/4 0:45,001#,YMGZ,343.42,3.52,71.33,15.88,31.0,877.32,2.01,0.0,197.14
3172,2013/10/4 1:00,001#,YMGZ,324.4,3.57,74.56,13.55,31.0,879.49,1.58,0.0,203.0
3173,2013/10/4 1:15,001#,YMGZ,369.29,3.66,78.6,13.63,31.0,879.48,1.19,0.0,204.71
3174,2013/10/4 1:30,001#,YMGZ,323.84,3.78,81.86,13.81,30.0,879.49,0.33,0.0,176.57
3175,2013/10/4 1:45,001#,YMGZ,249.22,3.64,79.85,14.48,29.0,879.21,0.58,0.0,107.61
3176,2013/10/4 2:00,001#,YMGZ,181.82,3.5,75.85,15.0,28.0,879.33,0.9,0.0,87.81
3177,2013/10/4 2:15,001#,YMGZ,187.37,3.48,76.78,15.39,27.0,879.33,1.11,0.0,127.75
3178,2013/10/4 2:30,001#,YMGZ,155.41,3.74,82.26,15.71,26.0,879.38,1.52,0.0,154.86
3179,2013/10/4 2:45,001#,YMGZ,223.57,3.74,84.94,16.08,25.0,879.39,1.81,0.0,154.75
3180,2013/10/4 3:00,001#,YMGZ,222.13,3.49,83.89,16.39,24.67,879.46,,,
3181,2013/10/4 3:15,001#,YMGZ,216.42,3.16,80.54,16.77,24.0,879.46,3.19,21.35,319.06
3182,2013/10/4 3:30,001#,YMGZ,178.85,2.71,77.87,17.18,23.0,879.45,2.67,113.28,350.87
3183,2013/10/4 3:45,001#,YMGZ,196.15,2.33,74.48,17.69,22.0,879.42,2.28,94.18,354.71
3184,2013/10/4 4:00,001#,YMGZ,159.53,1.94,71.8,18.01,22.0,879.45,2.12,57.06,357.99
3185,2013/10/4 4:15,001#,YMGZ,185.22,1.41,70.08,18.39,21.0,878.67,2.13,51.43,1.99
3186,2013/10/4 4:30,001#,YMGZ,210.47,1.03,73.8,18.77,20.0,878.69,2.12,56.34,2.62
3187,2013/10/4 4:45,001#,YMGZ,218.24,0.7,85.83,19.09,20.0,878.75,2.02,43.39,2.71
3188,2013/10/4 5:00,001#,YMGZ,230.83,0.44,105.59,19.37,20.0,878.68,1.84,17.13,358.0
3189,2013/10/4 5:15,001#,YMGZ,233.1,0.26,141.67,19.61,19.0,878.58,1.61,9.46,359.43
3190,2013/10/4 5:30,001#,YMGZ,206.75,0.27,206.12,19.87,19.0,877.76,1.76,0.0,13.75
3191,2013/10/4 5:45,001#,YMGZ,228.89,0.52,235.2,20.1,19.0,877.84,1.67,0.0,6.86
3192,2013/10/4 6:00,001#,YMGZ,285.3,0.74,252.26,20.3,18.0,877.75,1.74,0.0,357.99
3193,2013/10/4 6:15,001#,YMGZ,282.06,1.02,264.62,20.57,18.0,877.7,1.67,0.0,2.0
3194,2013/10/4 6:30,001#,YMGZ,315.75,1.31,271.81,20.78,18.0,877.7,1.69,0.0,354.25
3195,2013/10/4 6:45,001#,YMGZ,315.03,1.59,270.36,20.98,17.0,877.7,1.72,0.0,1.43
3196,2013/10/4 7:00,001#,YMGZ,320.42,1.99,265.64,21.19,17.0,877.57,1.91,0.0,14.38
3197,2013/10/4 7:15,001#,YMGZ,361.45,2.45,262.64,21.38,17.0,877.56,2.11,0.0,21.56
3198,2013/10/4 7:30,001#,YMGZ,396.95,2.84,262.3,21.56,17.0,877.55,2.14,0.0,29.62
3199,2013/10/4 7:45,001#,YMGZ,397.16,3.22,263.78,21.66,16.0,876.79,2.09,0.0,15.72
3200,2013/10/4 8:00,001#,YMGZ,403.02,3.57,264.6,21.85,16.0,876.77,1.88,0.0,9.5
3201,2013/10/4 8:15,001#,YMGZ,412.68,3.84,265.56,21.89,16.0,876.83,2.13,0.0,8.58
3202,2013/10/4 8:30,001#,YMGZ,410.96,4.02,266.8,21.99,16.0,876.83,2.06,0.0,9.25
3203,2013/10/4 8:45,001#,YMGZ,432.27,4.12,268.02,22.04,16.0,876.69,2.01,0.0,359.86
3204,2013/10/4 9:00,001#,YMGZ,421.08,4.17,268.85,22.1,16.0,876.76,2.13,0.0,2.38
3205,2013/10/4 9:15,001#,YMGZ,423.96,4.18,268.82,22.11,16.0,876.78,2.09,0.0,336.52
3206,2013/10/4 9:30,001#,YMGZ,436.67,4.12,268.59,22.14,16.0,876.67,2.06,0.0,336.38
3207,2013/10/4 9:45,001#,YMGZ,402.52,3.99,269.12,22.14,16.0,876.51,1.92,0.0,344.85
3208,2013/10/4 10:00,001#,YMGZ,346.23,3.86,268.71,22.17,16.0,876.69,1.75,0.0,352.28
3209,2013/10/4 10:15,001#,YMGZ,344.92,3.78,266.29,22.15,16.0,876.69,1.55,0.0,10.02
3210,2013/10/4 10:30,001#,YMGZ,391.25,3.72,261.01,22.12,16.0,876.65,1.65,0.0,14.53
3211,2013/10/4 10:45,001#,YMGZ,403.57,3.77,254.99,22.04,17.0,876.65,1.96,0.0,24.48
3212,2013/10/4 11:00,001#,YMGZ,364.87,3.87,249.67,22.03,17.0,876.89,2.12,0.0,43.02
3213,2013/10/4 11:15,001#,YMGZ,379.81,3.98,245.52,22.01,17.0,876.9,2.06,0.0,39.82
3214,2013/10/4 11:30,001#,YMGZ,380.46,4.12,242.85,21.99,17.0,876.98,1.98,0.0,47.16
3215,2013/10/4 11:45,001#,YMGZ,332.1,4.37,241.33,21.96,18.0,876.91,2.14,0.0,50.25
3216,2013/10/4 12:00,001#,YMGZ,310.97,4.69,240.36,21.89,18.0,877.19,1.8,0.0,52.85
3217,2013/10/4 12:15,001#,YMGZ,261.92,5.01,240.1,21.8,18.0,876.24,1.63,0.0,53.98
3218,2013/10/4 12:30,001#,YMGZ,271.85,5.31,240.14,21.65,19.0,876.08,1.6,0.0,65.3
3219,2013/10/4 12:45,001#,YMGZ,221.09,5.6,242.64,21.45,19.0,875.81,1.25,0.0,72.05
3220,2013/10/4 13:00,001#,YMGZ,256.01,5.73,246.87,21.2,20.0,875.76,1.19,0.0,85.84
3221,2013/10/4 13:15,001#,YMGZ,173.77,5.71,254.19,20.89,21.0,875.93,1.51,0.0,98.28
3222,2013/10/4 13:30,001#,YMGZ,135.89,5.66,263.31,20.62,21.0,876.07,1.32,0.0,135.83
3223,2013/10/4 13:45,001#,YMGZ,166.5,5.61,271.31,20.32,22.0,876.74,1.73,0.0,136.24
3224,2013/10/4 14:00,001#,YMGZ,191.22,5.51,278.99,20.07,23.0,876.9,1.46,0.0,138.31
3225,2013/10/4 14:15,001#,YMGZ,261.38,5.41,285.16,19.97,23.0,876.9,1.57,0.0,163.64
3226,2013/10/4 14:30,001#,YMGZ,257.33,5.39,289.43,19.91,23.0,876.83,2.12,0.0,134.87
3227,2013/10/4 14:45,001#,YMGZ,284.48,5.38,291.66,19.91,23.0,876.72,2.13,0.0,136.27
3228,2013/10/4 15:00,001#,YMGZ,330.11,5.33,293.08,19.92,23.0,876.55,1.83,0.0,168.83
3229,2013/10/4 15:15,001#,YMGZ,362.32,5.09,294.08,19.83,23.0,876.47,1.78,0.0,266.47
3230,2013/10/4 15:30,001#,YMGZ,352.45,4.69,294.83,19.73,23.0,876.58,1.35,0.0,338.73
3231,2013/10/4 15:45,001#,YMGZ,406.85,4.13,294.96,19.57,23.0,876.67,2.01,0.0,275.28
3232,2013/10/4 16:00,001#,YMGZ,374.22,3.54,294.47,19.35,24.0,876.73,1.44,0.0,263.66
3233,2013/10/4 16:15,001#,YMGZ,418.35,5.09,297.3,20.7,18.0,871.01,1.72,0.0,302.33
3234,2013/10/4 16:30,001#,YMGZ,379.54,4.68,298.7,20.51,18.0,871.64,1.83,0.0,293.45
3235,2013/10/4 16:45,001#,YMGZ,388.38,4.24,301.83,20.31,19.0,872.06,1.27,0.0,285.01
3236,2013/10/4 17:00,001#,YMGZ,392.04,3.83,304.48,20.07,19.0,872.54,3.11,0.0,285.24
3237,2013/10/4 17:15,001#,YMGZ,416.03,3.38,305.05,19.81,19.0,873.08,2.23,44.22,353.77
3238,2013/10/4 17:30,001#,YMGZ,426.49,2.86,302.78,19.58,20.0,873.29,2.21,0.0,24.75
3239,2013/10/4 17:45,001#,YMGZ,420.07,2.36,298.35,19.31,20.0,873.66,1.9,0.0,28.37
3240,2013/10/4 18:00,001#,YMGZ,405.44,1.96,292.56,19.01,20.0,874.18,2.11,0.0,13.28
3241,2013/10/4 18:15,001#,YMGZ,421.54,1.6,284.6,18.72,20.0,874.71,1.75,0.0,2.77
3242,2013/10/4 18:30,001#,YMGZ,402.91,1.37,278.34,18.42,20.0,875.2,2.39,0.0,325.54
3243,2013/10/4 18:45,001#,YMGZ,421.18,1.25,276.75,18.12,20.0,875.43,2.83,69.03,9.96
3244,2013/10/4 19:00,001#,YMGZ,397.54,1.28,272.94,17.85,21.0,875.67,3.21,119.57,357.13
3245,2013/10/4 19:15,001#,YMGZ,403.26,1.3,271.49,17.6,21.0,875.77,3.27,142.53,354.0
3246,2013/10/4 19:30,001#,YMGZ,398.47,1.29,271.05,17.4,21.0,875.74,2.94,89.19,349.75
3247,2013/10/4 19:45,001#,YMGZ,373.89,1.22,272.03,17.22,21.0,875.67,2.35,57.71,8.15
3248,2013/10/4 20:00,001#,YMGZ,375.23,1.22,272.6,17.02,21.0,875.64,2.79,92.94,6.38
3249,2013/10/4 20:15,001#,YMGZ,348.8,1.21,272.61,16.78,22.0,875.67,2.68,99.36,8.29
3250,2013/10/4 20:30,001#,YMGZ,342.27,1.19,276.38,16.58,22.0,875.68,2.07,53.41,5.5
3251,2013/10/4 20:45,001#,YMGZ,349.94,1.12,278.97,16.43,22.0,875.69,1.87,28.0,10.28
3252,2013/10/4 21:00,001#,YMGZ,353.14,1.06,279.53,16.28,22.0,875.69,1.95,36.28,5.87
3253,2013/10/4 21:15,001#,YMGZ,345.74,1.07,280.49,16.18,23.0,875.6,2.09,47.71,8.43
3254,2013/10/4 21:30,001#,YMGZ,352.88,1.01,281.14,16.08,23.0,875.55,2.19,54.16,2.25
3255,2013/10/4 21:45,001#,YMGZ,347.48,0.73,282.28,16.01,23.0,875.55,1.84,25.68,3.14
3256,2013/10/4 22:00,001#,YMGZ,367.54,0.52,282.22,15.91,23.0,875.55,1.56,5.44,1.12
3257,2013/10/4 22:15,001#,YMGZ,384.12,0.26,283.82,15.76,24.0,875.58,2.27,0.0,23.0
3258,2013/10/4 22:30,001#,YMGZ,402.71,0.21,98.78,15.61,24.0,876.36,2.53,0.0,31.97
3259,2013/10/4 22:45,001#,YMGZ,390.23,0.33,99.28,15.46,24.0,876.61,2.36,0.0,21.39
3260,2013/10/4 23:00,001#,YMGZ,448.56,0.43,98.09,15.37,24.0,876.67,2.51,0.0,34.0
3261,2013/10/4 23:15,001#,YMGZ,450.95,0.7,100.46,15.3,24.0,876.81,1.83,0.0,23.28
3262,2013/10/4 23:30,001#,YMGZ,424.56,1.1,101.76,15.19,25.0,876.88,1.23,0.0,23.93
3263,2013/10/4 23:45,001#,YMGZ,388.41,1.38,105.36,15.05,25.0,877.75,0.58,0.0,2.81
3264,2013/10/5 0:00,001#,YMGZ,430.7,1.61,109.97,14.93,25.0,877.73,0.63,0.0,302.21
3265,2013/10/5 0:15,001#,YMGZ,383.44,2.01,113.51,14.78,25.0,877.78,0.55,0.0,279.69
3266,2013/10/5 0:30,001#,YMGZ,344.31,2.33,109.55,14.68,25.0,877.77,1.23,0.0,221.47
3267,2013/10/5 0:45,001#,YMGZ,357.67,2.57,104.51,14.6,25.0,877.77,1.84,0.0,209.75
3268,2013/10/5 1:00,001#,YMGZ,312.04,2.47,98.0,13.46,25.0,878.81,2.08,0.0,228.14
3269,2013/10/5 1:15,001#,YMGZ,382.64,2.47,88.6,13.51,25.0,878.87,2.06,0.0,243.12
3270,2013/10/5 1:30,001#,YMGZ,353.66,2.71,85.08,13.6,25.0,879.59,1.89,0.0,244.29
3271,2013/10/5 1:45,001#,YMGZ,323.22,2.79,87.65,13.69,25.0,879.58,1.61,0.0,243.75
3272,2013/10/5 2:00,001#,YMGZ,272.97,2.82,92.6,13.78,25.0,879.55,1.05,0.0,253.15
3273,2013/10/5 2:15,001#,YMGZ,308.17,2.52,95.12,14.01,24.67,879.46,0.89,0.0,210.87
3274,2013/10/5 2:30,001#,YMGZ,364.24,2.27,99.5,14.23,24.0,879.42,0.91,0.0,198.9
3275,2013/10/5 2:45,001#,YMGZ,346.36,2.41,107.02,14.41,24.0,879.5,1.17,0.0,207.01
3276,2013/10/5 3:00,001#,YMGZ,341.22,2.22,108.3,14.61,23.0,879.66,,,
3277,2013/10/5 3:15,001#,YMGZ,336.75,1.73,109.4,14.84,22.0,879.76,1.99,0.0,197.4
3278,2013/10/5 3:30,001#,YMGZ,94.69,1.45,119.03,15.17,22.0,880.52,1.66,0.0,190.57
3279,2013/10/5 3:45,001#,YMGZ,160.39,1.23,141.94,15.59,20.0,880.59,1.56,0.0,187.37
3280,2013/10/5 4:00,001#,YMGZ,111.07,1.17,151.6,15.91,20.0,880.67,1.49,0.0,178.86
3281,2013/10/5 4:15,001#,YMGZ,125.93,1.0,168.09,16.15,19.0,880.7,1.44,0.0,190.75
3282,2013/10/5 4:30,001#,YMGZ,137.94,1.01,192.14,16.36,19.0,880.73,1.62,0.0,192.29
3283,2013/10/5 4:45,001#,YMGZ,174.57,1.44,208.62,16.61,18.0,880.69,1.73,0.0,192.13
3284,2013/10/5 5:00,001#,YMGZ,231.56,2.08,220.83,16.92,18.0,879.97,1.5,0.0,160.2
3285,2013/10/5 5:15,001#,YMGZ,209.87,2.63,233.76,17.24,18.0,879.78,1.67,0.0,167.25
3286,2013/10/5 5:30,001#,YMGZ,183.8,3.06,244.23,17.56,17.0,879.7,1.97,0.0,173.42
3287,2013/10/5 5:45,001#,YMGZ,212.82,3.43,255.15,17.84,17.0,879.66,1.78,0.0,180.45
3288,2013/10/5 6:00,001#,YMGZ,200.77,3.75,261.57,18.1,17.0,879.6,1.82,0.0,196.9
3289,2013/10/5 6:15,001#,YMGZ,187.63,3.93,263.34,18.3,17.0,879.61,1.75,0.0,196.36
3290,2013/10/5 6:30,001#,YMGZ,222.52,4.21,264.85,18.54,17.0,879.66,1.91,0.0,212.43
3291,2013/10/5 6:45,001#,YMGZ,199.8,4.37,266.57,18.73,17.0,879.63,2.07,0.0,210.15
3292,2013/10/5 7:00,001#,YMGZ,214.07,4.43,265.85,18.88,17.0,879.72,1.72,0.0,206.71
3293,2013/10/5 7:15,001#,YMGZ,215.43,4.56,264.12,19.03,17.0,879.66,1.68,0.0,209.38
3294,2013/10/5 7:30,001#,YMGZ,229.69,4.58,262.67,19.13,17.0,879.64,1.17,0.0,205.43
3295,2013/10/5 7:45,001#,YMGZ,187.0,4.6,260.2,19.24,17.0,879.78,1.32,0.0,202.0
3296,2013/10/5 8:00,001#,YMGZ,179.21,4.79,256.4,19.35,17.0,879.95,1.31,0.0,185.55
3297,2013/10/5 8:15,001#,YMGZ,214.25,4.93,253.62,19.45,17.0,879.96,1.15,0.0,170.25
3298,2013/10/5 8:30,001#,YMGZ,251.48,4.87,253.76,19.54,17.0,879.96,1.36,0.0,146.14
3299,2013/10/5 8:45,001#,YMGZ,284.75,4.88,253.37,19.62,17.0,879.78,1.08,0.0,89.57
